in s,C1 in V
2.4387584E-01,2.0713806E-03
2.4388500E-01,2.0637512E-03
2.4389416E-01,2.0942688E-03
2.4390332E-01,2.0790100E-03
2.4391248E-01,2.1018982E-03
2.4392164E-01,2.0790100E-03
2.4393080E-01,2.1018982E-03
2.4393996E-01,2.0790100E-03
2.4394912E-01,2.0637512E-03
2.4395828E-01,2.0866394E-03
2.4396744E-01,2.0408630E-03
2.4397660E-01,2.0332336E-03
2.4398576E-01,2.0027161E-03
2.4399492E-01,1.9874573E-03
2.4400408E-01,1.9340515E-03
2.4401324E-01,1.9721985E-03
2.4402240E-01,1.9721985E-03
2.4403156E-01,2.0027161E-03
2.4404072E-01,1.9569397E-03
2.4404988E-01,2.0027161E-03
2.4405904E-01,2.0332336E-03
2.4406820E-01,2.0103455E-03
2.4407736E-01,1.9721985E-03
2.4408652E-01,1.9416809E-03
2.4409568E-01,1.9798279E-03
2.4410484E-01,2.0332336E-03
2.4411400E-01,2.0256042E-03
2.4412316E-01,2.0408630E-03
2.4413232E-01,2.0027161E-03
2.4414148E-01,2.0027161E-03
2.4415064E-01,1.9645691E-03
2.4415980E-01,1.9569397E-03
2.4416896E-01,1.9874573E-03
2.4417812E-01,1.9569397E-03
2.4418728E-01,1.9493103E-03
2.4419644E-01,1.9264221E-03
2.4420560E-01,1.9340515E-03
2.4421476E-01,1.9721985E-03
2.4422392E-01,1.9950867E-03
2.4423308E-01,1.9645691E-03
2.4424224E-01,1.9721985E-03
2.4425140E-01,1.9645691E-03
2.4426056E-01,1.9721985E-03
2.4426972E-01,2.0179749E-03
2.4427888E-01,2.0332336E-03
2.4428804E-01,1.9950867E-03
2.4429720E-01,2.0256042E-03
2.4430636E-01,2.0332336E-03
2.4431552E-01,2.0103455E-03
2.4432468E-01,2.0484924E-03
2.4433384E-01,2.0027161E-03
2.4434300E-01,1.9874573E-03
2.4435216E-01,2.0256042E-03
2.4436132E-01,2.0332336E-03
2.4437048E-01,2.0408630E-03
2.4437964E-01,2.0484924E-03
2.4438880E-01,2.0790100E-03
2.4439796E-01,2.0256042E-03
2.4440712E-01,2.0332336E-03
2.4441628E-01,2.0713806E-03
2.4442544E-01,2.0332336E-03
2.4443460E-01,2.0713806E-03
2.4444376E-01,2.0408630E-03
2.4445292E-01,2.0179749E-03
2.4446208E-01,2.0484924E-03
2.4447124E-01,2.0408630E-03
2.4448040E-01,1.9950867E-03
2.4448956E-01,2.0484924E-03
2.4449872E-01,2.0256042E-03
2.4450788E-01,2.0484924E-03
2.4451704E-01,2.0027161E-03
2.4452620E-01,2.0179749E-03
2.4453536E-01,2.0027161E-03
2.4454452E-01,2.0179749E-03
2.4455368E-01,2.0179749E-03
2.4456284E-01,1.9950867E-03
2.4457200E-01,2.0256042E-03
2.4458116E-01,2.0103455E-03
2.4459032E-01,2.0027161E-03
2.4459948E-01,2.0332336E-03
2.4460864E-01,2.0484924E-03
2.4461780E-01,1.9950867E-03
2.4462696E-01,2.0027161E-03
2.4463612E-01,2.0103455E-03
2.4464528E-01,2.0484924E-03
2.4465444E-01,1.9721985E-03
2.4466360E-01,1.9569397E-03
2.4467276E-01,1.9645691E-03
2.4468192E-01,2.0408630E-03
2.4469108E-01,2.0408630E-03
2.4470024E-01,2.0256042E-03
2.4470940E-01,2.0103455E-03
2.4471856E-01,2.0027161E-03
2.4472772E-01,1.9950867E-03
2.4473688E-01,1.9721985E-03
2.4474604E-01,1.9493103E-03
2.4475520E-01,1.9874573E-03
2.4476436E-01,1.9111633E-03
2.4477352E-01,1.9645691E-03
2.4478268E-01,1.9798279E-03
2.4479184E-01,1.9645691E-03
2.4480100E-01,1.9493103E-03
2.4481016E-01,1.8882751E-03
2.4481932E-01,1.9340515E-03
2.4482848E-01,1.9111633E-03
2.4483764E-01,1.9264221E-03
2.4484680E-01,1.9187927E-03
2.4485596E-01,1.9264221E-03
2.4486512E-01,1.9493103E-03
2.4487428E-01,1.9493103E-03
2.4488344E-01,1.9340515E-03
2.4489260E-01,1.9569397E-03
2.4490176E-01,1.9721985E-03
2.4491092E-01,1.9416809E-03
2.4492008E-01,1.9569397E-03
2.4492924E-01,1.9721985E-03
2.4493840E-01,1.9340515E-03
2.4494756E-01,1.8577576E-03
2.4495672E-01,1.8882751E-03
2.4496588E-01,1.9111633E-03
2.4497504E-01,1.9569397E-03
2.4498420E-01,1.9187927E-03
2.4499336E-01,1.8806458E-03
2.4500252E-01,1.9111633E-03
2.4501168E-01,1.9340515E-03
2.4502084E-01,1.8882751E-03
2.4503000E-01,1.8882751E-03
2.4503916E-01,1.8806458E-03
2.4504832E-01,1.8959045E-03
2.4505748E-01,1.8424988E-03
2.4506664E-01,1.8959045E-03
2.4507580E-01,1.8959045E-03
2.4508496E-01,1.8653870E-03
2.4509412E-01,1.8730164E-03
2.4510328E-01,1.8806458E-03
2.4511244E-01,1.8653870E-03
2.4512160E-01,1.8806458E-03
2.4513076E-01,1.8806458E-03
2.4513992E-01,1.8806458E-03
2.4514908E-01,1.8501282E-03
2.4515824E-01,1.8424988E-03
2.4516740E-01,1.8424988E-03
2.4517656E-01,1.8119812E-03
2.4518572E-01,1.8348694E-03
2.4519488E-01,1.8577576E-03
2.4520404E-01,1.7890930E-03
2.4521320E-01,1.7356873E-03
2.4522236E-01,1.7356873E-03
2.4523152E-01,1.7890930E-03
2.4524068E-01,1.7509460E-03
2.4524984E-01,1.7509460E-03
2.4525900E-01,1.7509460E-03
2.4526816E-01,1.7662048E-03
2.4527732E-01,1.7585754E-03
2.4528648E-01,1.7662048E-03
2.4529564E-01,1.7738342E-03
2.4530480E-01,1.7509460E-03
2.4531396E-01,1.7356873E-03
2.4532312E-01,1.7433167E-03
2.4533228E-01,1.6899109E-03
2.4534144E-01,1.7127991E-03
2.4535060E-01,1.7356873E-03
2.4535976E-01,1.7585754E-03
2.4536892E-01,1.7585754E-03
2.4537808E-01,1.7433167E-03
2.4538724E-01,1.7433167E-03
2.4539640E-01,1.7738342E-03
2.4540556E-01,1.7356873E-03
2.4541472E-01,1.7280579E-03
2.4542388E-01,1.7051697E-03
2.4543304E-01,1.7356873E-03
2.4544220E-01,1.6975403E-03
2.4545136E-01,1.7433167E-03
2.4546052E-01,1.6975403E-03
2.4546968E-01,1.7051697E-03
2.4547884E-01,1.6975403E-03
2.4548800E-01,1.6441345E-03
2.4549716E-01,1.6746521E-03
2.4550632E-01,1.6975403E-03
2.4551548E-01,1.6288757E-03
2.4552464E-01,1.6899109E-03
2.4553380E-01,1.7127991E-03
2.4554296E-01,1.6593933E-03
2.4555212E-01,1.6288757E-03
2.4556128E-01,1.6288757E-03
2.4557044E-01,1.6365051E-03
2.4557960E-01,1.6212463E-03
2.4558876E-01,1.6593933E-03
2.4559792E-01,1.6593933E-03
2.4560708E-01,1.6593933E-03
2.4561624E-01,1.6365051E-03
2.4562540E-01,1.6212463E-03
2.4563456E-01,1.5907288E-03
2.4564372E-01,1.5907288E-03
2.4565288E-01,1.6441345E-03
2.4566204E-01,1.6212463E-03
2.4567120E-01,1.5983582E-03
2.4568036E-01,1.6136169E-03
2.4568952E-01,1.6059875E-03
2.4569868E-01,1.5754700E-03
2.4570784E-01,1.5830994E-03
2.4571700E-01,1.5754700E-03
2.4572616E-01,1.5983582E-03
2.4573532E-01,1.5602112E-03
2.4574448E-01,1.5296936E-03
2.4575364E-01,1.5907288E-03
2.4576280E-01,1.5907288E-03
2.4577196E-01,1.5754700E-03
2.4578112E-01,1.5525818E-03
2.4579028E-01,1.4915466E-03
2.4579944E-01,1.4762878E-03
2.4580860E-01,1.4457703E-03
2.4581776E-01,1.4610291E-03
2.4582692E-01,1.4839172E-03
2.4583608E-01,1.4915466E-03
2.4584524E-01,1.5296936E-03
2.4585440E-01,1.4686584E-03
2.4586356E-01,1.4915466E-03
2.4587272E-01,1.4762878E-03
2.4588188E-01,1.5296936E-03
2.4589104E-01,1.5220642E-03
2.4590020E-01,1.4915466E-03
2.4590936E-01,1.4686584E-03
2.4591852E-01,1.4381409E-03
2.4592768E-01,1.4381409E-03
2.4593684E-01,1.3847351E-03
2.4594600E-01,1.3847351E-03
2.4595516E-01,1.3694763E-03
2.4596432E-01,1.3923645E-03
2.4597348E-01,1.4381409E-03
2.4598264E-01,1.4152527E-03
2.4599180E-01,1.4610291E-03
2.4600096E-01,1.4762878E-03
2.4601012E-01,1.4457703E-03
2.4601928E-01,1.4533997E-03
2.4602844E-01,1.4228821E-03
2.4603760E-01,1.4076233E-03
2.4604676E-01,1.4228821E-03
2.4605592E-01,1.3999939E-03
2.4606508E-01,1.4533997E-03
2.4607424E-01,1.4381409E-03
2.4608340E-01,1.3923645E-03
2.4609256E-01,1.3542175E-03
2.4610172E-01,1.3618469E-03
2.4611088E-01,1.3694763E-03
2.4612004E-01,1.4228821E-03
2.4612920E-01,1.3847351E-03
2.4613836E-01,1.3694763E-03
2.4614752E-01,1.3618469E-03
2.4615668E-01,1.3771057E-03
2.4616584E-01,1.3847351E-03
2.4617500E-01,1.4152527E-03
2.4618416E-01,1.3847351E-03
2.4619332E-01,1.3923645E-03
2.4620248E-01,1.3847351E-03
2.4621164E-01,1.3313293E-03
2.4622080E-01,1.3084412E-03
2.4622996E-01,1.3313293E-03
2.4623912E-01,1.3389587E-03
2.4624828E-01,1.3465881E-03
2.4625744E-01,1.3465881E-03
2.4626660E-01,1.3389587E-03
2.4627576E-01,1.3618469E-03
2.4628492E-01,1.3389587E-03
2.4629408E-01,1.3237000E-03
2.4630324E-01,1.3465881E-03
2.4631240E-01,1.2931824E-03
2.4632156E-01,1.3465881E-03
2.4633072E-01,1.3160706E-03
2.4633988E-01,1.3999939E-03
2.4634904E-01,1.3694763E-03
2.4635820E-01,1.3313293E-03
2.4636736E-01,1.3465881E-03
2.4637652E-01,1.3389587E-03
2.4638568E-01,1.3618469E-03
2.4639484E-01,1.3389587E-03
2.4640400E-01,1.3694763E-03
2.4641316E-01,1.3160706E-03
2.4642232E-01,1.3084412E-03
2.4643148E-01,1.3237000E-03
2.4644064E-01,1.3389587E-03
2.4644980E-01,1.3313293E-03
2.4645896E-01,1.3771057E-03
2.4646812E-01,1.3771057E-03
2.4647728E-01,1.3008118E-03
2.4648644E-01,1.2855530E-03
2.4649560E-01,1.3008118E-03
2.4650476E-01,1.2855530E-03
2.4651392E-01,1.2931824E-03
2.4652308E-01,1.2626648E-03
2.4653224E-01,1.3160706E-03
2.4654140E-01,1.3008118E-03
2.4655056E-01,1.3313293E-03
2.4655972E-01,1.3084412E-03
2.4656888E-01,1.2855530E-03
2.4657804E-01,1.3389587E-03
2.4658720E-01,1.3008118E-03
2.4659636E-01,1.3084412E-03
2.4660552E-01,1.2550354E-03
2.4661468E-01,1.3084412E-03
2.4662384E-01,1.2626648E-03
2.4663300E-01,1.2855530E-03
2.4664216E-01,1.2321472E-03
2.4665132E-01,1.2397766E-03
2.4666048E-01,1.2016296E-03
2.4666964E-01,1.2092590E-03
2.4667880E-01,1.1634827E-03
2.4668796E-01,1.1405945E-03
2.4669712E-01,1.1253357E-03
2.4670628E-01,1.1482239E-03
2.4671544E-01,1.1787415E-03
2.4672460E-01,1.1634827E-03
2.4673376E-01,1.1253357E-03
2.4674292E-01,1.1405945E-03
2.4675208E-01,1.1558533E-03
2.4676124E-01,1.1558533E-03
2.4677040E-01,1.1711121E-03
2.4677956E-01,1.1482239E-03
2.4678872E-01,1.1482239E-03
2.4679788E-01,1.1024475E-03
2.4680704E-01,1.0719299E-03
2.4681620E-01,1.1024475E-03
2.4682536E-01,1.1177063E-03
2.4683452E-01,1.1024475E-03
2.4684368E-01,1.0490417E-03
2.4685284E-01,1.0719299E-03
2.4686200E-01,1.1329651E-03
2.4687116E-01,1.0948181E-03
2.4688032E-01,1.1100769E-03
2.4688948E-01,1.1253357E-03
2.4689864E-01,1.1329651E-03
2.4690780E-01,1.1100769E-03
2.4691696E-01,1.1405945E-03
2.4692612E-01,1.1177063E-03
2.4693528E-01,1.1024475E-03
2.4694444E-01,1.1329651E-03
2.4695360E-01,1.1634827E-03
2.4696276E-01,1.1482239E-03
2.4697192E-01,1.1634827E-03
2.4698108E-01,1.1711121E-03
2.4699024E-01,1.1711121E-03
2.4699940E-01,1.1177063E-03
2.4700856E-01,1.1253357E-03
2.4701772E-01,1.1253357E-03
2.4702688E-01,1.1100769E-03
2.4703604E-01,1.0795593E-03
2.4704520E-01,1.0643005E-03
2.4705436E-01,1.0871887E-03
2.4706352E-01,1.0490417E-03
2.4707268E-01,1.0414124E-03
2.4708184E-01,1.0185242E-03
2.4709100E-01,1.0108948E-03
2.4710016E-01,9.9563599E-04
2.4710932E-01,9.9563599E-04
2.4711848E-01,1.0185242E-03
2.4712764E-01,9.9563599E-04
2.4713680E-01,1.0108948E-03
2.4714596E-01,9.8037720E-04
2.4715512E-01,9.7274780E-04
2.4716428E-01,9.7274780E-04
2.4717344E-01,1.0032654E-03
2.4718260E-01,1.0185242E-03
2.4719176E-01,1.0261536E-03
2.4720092E-01,9.9563599E-04
2.4721008E-01,1.0185242E-03
2.4721924E-01,1.0337830E-03
2.4722840E-01,9.8800659E-04
2.4723756E-01,9.8800659E-04
2.4724672E-01,1.0719299E-03
2.4725588E-01,1.0185242E-03
2.4726504E-01,9.8037720E-04
2.4727420E-01,9.8800659E-04
2.4728336E-01,9.7274780E-04
2.4729252E-01,9.9563599E-04
2.4730168E-01,9.5748901E-04
2.4731084E-01,9.4223022E-04
2.4732000E-01,9.1934204E-04
2.4732916E-01,8.8882446E-04
2.4733832E-01,8.7356567E-04
2.4734748E-01,8.7356567E-04
2.4735664E-01,8.9645386E-04
2.4736580E-01,9.0408325E-04
2.4737496E-01,8.8882446E-04
2.4738412E-01,8.8119507E-04
2.4739328E-01,9.2697144E-04
2.4740244E-01,9.0408325E-04
2.4741160E-01,8.9645386E-04
2.4742076E-01,8.8882446E-04
2.4742992E-01,8.8882446E-04
2.4743908E-01,8.9645386E-04
2.4744824E-01,9.1934204E-04
2.4745740E-01,9.0408325E-04
2.4746656E-01,8.8882446E-04
2.4747572E-01,8.8119507E-04
2.4748488E-01,8.8882446E-04
2.4749404E-01,8.7356567E-04
2.4750320E-01,8.3541870E-04
2.4751236E-01,8.1253052E-04
2.4752152E-01,7.8964233E-04
2.4753068E-01,8.2778931E-04
2.4753984E-01,8.2015991E-04
2.4754900E-01,7.9727173E-04
2.4755816E-01,7.8201294E-04
2.4756732E-01,7.5149536E-04
2.4757648E-01,7.2860718E-04
2.4758564E-01,7.5149536E-04
2.4759480E-01,7.8964233E-04
2.4760396E-01,7.8201294E-04
2.4761312E-01,8.3541870E-04
2.4762228E-01,7.6675415E-04
2.4763144E-01,7.8964233E-04
2.4764060E-01,7.8964233E-04
2.4764976E-01,7.5912476E-04
2.4765892E-01,7.0571899E-04
2.4766808E-01,7.0571899E-04
2.4767724E-01,6.9808960E-04
2.4768640E-01,7.2097778E-04
2.4769556E-01,6.9808960E-04
2.4770472E-01,7.2097778E-04
2.4771388E-01,7.1334839E-04
2.4772304E-01,7.1334839E-04
2.4773220E-01,7.5912476E-04
2.4774136E-01,6.9808960E-04
2.4775052E-01,6.9046021E-04
2.4775968E-01,6.5994263E-04
2.4776884E-01,6.5231323E-04
2.4777800E-01,6.3705444E-04
2.4778716E-01,6.5231323E-04
2.4779632E-01,6.4468384E-04
2.4780548E-01,6.5994263E-04
2.4781464E-01,6.2179565E-04
2.4782380E-01,6.5994263E-04
2.4783296E-01,6.4468384E-04
2.4784212E-01,6.6757202E-04
2.4785128E-01,6.2942505E-04
2.4786044E-01,6.1416626E-04
2.4786960E-01,5.9890747E-04
2.4787876E-01,6.0653687E-04
2.4788792E-01,6.0653687E-04
2.4789708E-01,5.9890747E-04
2.4790624E-01,5.9127808E-04
2.4791540E-01,5.9127808E-04
2.4792456E-01,5.8364868E-04
2.4793372E-01,5.9127808E-04
2.4794288E-01,5.9127808E-04
2.4795204E-01,5.9890747E-04
2.4796120E-01,6.0653687E-04
2.4797036E-01,6.3705444E-04
2.4797952E-01,5.8364868E-04
2.4798868E-01,5.9890747E-04
2.4799784E-01,5.7601929E-04
2.4800700E-01,5.6076050E-04
2.4801616E-01,5.3024292E-04
2.4802532E-01,5.1498413E-04
2.4803448E-01,4.9972534E-04
2.4804364E-01,4.6920776E-04
2.4805280E-01,4.9972534E-04
2.4806196E-01,4.7683716E-04
2.4807112E-01,4.6157837E-04
2.4808028E-01,4.5394897E-04
2.4808944E-01,4.2343140E-04
2.4809860E-01,4.3869019E-04
2.4810776E-01,4.1580200E-04
2.4811692E-01,4.4631958E-04
2.4812608E-01,4.2343140E-04
2.4813524E-01,3.7002563E-04
2.4814440E-01,4.2343140E-04
2.4815356E-01,4.0054321E-04
2.4816272E-01,3.3187866E-04
2.4817188E-01,3.7002563E-04
2.4818104E-01,3.7765503E-04
2.4819020E-01,3.3950806E-04
2.4819936E-01,3.3187866E-04
2.4820852E-01,3.3950806E-04
2.4821768E-01,3.3950806E-04
2.4822684E-01,2.9373169E-04
2.4823600E-01,2.7847290E-04
2.4824516E-01,3.0136108E-04
2.4825432E-01,2.8610229E-04
2.4826348E-01,2.7084351E-04
2.4827264E-01,2.4795532E-04
2.4828180E-01,2.8610229E-04
2.4829096E-01,2.8610229E-04
2.4830012E-01,2.4795532E-04
2.4830928E-01,2.4032593E-04
2.4831844E-01,2.4795532E-04
2.4832760E-01,2.5558472E-04
2.4833676E-01,2.0980835E-04
2.4834592E-01,1.8692017E-04
2.4835508E-01,1.7166138E-04
2.4836424E-01,1.2588501E-04
2.4837340E-01,1.5640259E-04
2.4838256E-01,1.8692017E-04
2.4839172E-01,1.9454956E-04
2.4840088E-01,1.4877319E-04
2.4841004E-01,1.2588501E-04
2.4841920E-01,1.7929077E-04
2.4842836E-01,1.3351440E-04
2.4843752E-01,1.1062622E-04
2.4844668E-01,1.4877319E-04
2.4845584E-01,1.4877319E-04
2.4846500E-01,1.3351440E-04
2.4847416E-01,1.1825562E-04
2.4848332E-01,1.1825562E-04
2.4849248E-01,1.1062622E-04
2.4850164E-01,8.0108643E-05
2.4851080E-01,4.9591064E-05
2.4851996E-01,7.2479248E-05
2.4852912E-01,6.4849854E-05
2.4853828E-01,2.6702881E-05
2.4854744E-01,6.4849854E-05
2.4855660E-01,7.2479248E-05
2.4856576E-01,4.9591064E-05
2.4857492E-01,4.1961670E-05
2.4858408E-01,3.4332275E-05
2.4859324E-01,3.8146973E-06
2.4860240E-01,-1.1444092E-05
2.4861156E-01,-3.8146973E-06
2.4862072E-01,3.4332275E-05
2.4862988E-01,1.9073486E-05
2.4863904E-01,-1.9073486E-05
2.4864820E-01,-6.4849854E-05
2.4865736E-01,-4.1961670E-05
2.4866652E-01,-2.6702881E-05
2.4867568E-01,-1.1444092E-05
2.4868484E-01,-4.9591064E-05
2.4869400E-01,-7.2479248E-05
2.4870316E-01,-8.7738037E-05
2.4871232E-01,-1.0299683E-04
2.4872148E-01,-1.1062622E-04
2.4873064E-01,-7.2479248E-05
2.4873980E-01,-8.7738037E-05
2.4874896E-01,-1.1825562E-04
2.4875812E-01,-1.5640259E-04
2.4876728E-01,-1.3351440E-04
2.4877644E-01,-1.5640259E-04
2.4878560E-01,-1.7166138E-04
2.4879476E-01,-1.3351440E-04
2.4880392E-01,-1.4114380E-04
2.4881308E-01,-1.1825562E-04
2.4882224E-01,-1.0299683E-04
2.4883140E-01,-1.2588501E-04
2.4884056E-01,-1.2588501E-04
2.4884972E-01,-1.3351440E-04
2.4885888E-01,-1.4877319E-04
2.4886804E-01,-1.7929077E-04
2.4887720E-01,-1.7929077E-04
2.4888636E-01,-1.7166138E-04
2.4889552E-01,-2.4795532E-04
2.4890468E-01,-2.3269653E-04
2.4891384E-01,-2.0980835E-04
2.4892300E-01,-1.9454956E-04
2.4893216E-01,-2.2506714E-04
2.4894132E-01,-2.2506714E-04
2.4895048E-01,-1.9454956E-04
2.4895964E-01,-2.0980835E-04
2.4896880E-01,-2.0980835E-04
2.4897796E-01,-2.1743774E-04
2.4898712E-01,-2.4795532E-04
2.4899628E-01,-2.4795532E-04
2.4900544E-01,-2.7084351E-04
2.4901460E-01,-2.6321411E-04
2.4902376E-01,-2.3269653E-04
2.4903292E-01,-2.2506714E-04
2.4904208E-01,-2.5558472E-04
2.4905124E-01,-3.1661987E-04
2.4906040E-01,-3.7002563E-04
2.4906956E-01,-3.0136108E-04
2.4907872E-01,-3.0136108E-04
2.4908788E-01,-2.7847290E-04
2.4909704E-01,-2.8610229E-04
2.4910620E-01,-2.8610229E-04
2.4911536E-01,-2.9373169E-04
2.4912452E-01,-3.2424927E-04
2.4913368E-01,-2.5558472E-04
2.4914284E-01,-3.3187866E-04
2.4915200E-01,-3.3950806E-04
2.4916116E-01,-3.4713745E-04
2.4917032E-01,-3.0136108E-04
2.4917948E-01,-3.1661987E-04
2.4918864E-01,-3.3187866E-04
2.4919780E-01,-3.5476685E-04
2.4920696E-01,-3.5476685E-04
2.4921612E-01,-3.3187866E-04
2.4922528E-01,-3.3187866E-04
2.4923444E-01,-3.7002563E-04
2.4924360E-01,-3.9291382E-04
2.4925276E-01,-3.9291382E-04
2.4926192E-01,-4.0817261E-04
2.4927108E-01,-4.0054321E-04
2.4928024E-01,-4.0054321E-04
2.4928940E-01,-4.5394897E-04
2.4929856E-01,-4.5394897E-04
2.4930772E-01,-4.1580200E-04
2.4931688E-01,-4.0054321E-04
2.4932604E-01,-4.3869019E-04
2.4933520E-01,-4.2343140E-04
2.4934436E-01,-4.6157837E-04
2.4935352E-01,-4.9972534E-04
2.4936268E-01,-5.4550171E-04
2.4937184E-01,-5.2261353E-04
2.4938100E-01,-5.3024292E-04
2.4939016E-01,-5.9127808E-04
2.4939932E-01,-5.7601929E-04
2.4940848E-01,-5.7601929E-04
2.4941764E-01,-5.7601929E-04
2.4942680E-01,-5.3787231E-04
2.4943596E-01,-5.3787231E-04
2.4944512E-01,-5.5313110E-04
2.4945428E-01,-5.3024292E-04
2.4946344E-01,-5.6076050E-04
2.4947260E-01,-5.1498413E-04
2.4948176E-01,-5.6838989E-04
2.4949092E-01,-5.8364868E-04
2.4950008E-01,-5.6838989E-04
2.4950924E-01,-5.6838989E-04
2.4951840E-01,-5.6838989E-04
2.4952756E-01,-5.7601929E-04
2.4953672E-01,-6.1416626E-04
2.4954588E-01,-5.9890747E-04
2.4955504E-01,-5.9890747E-04
2.4956420E-01,-6.0653687E-04
2.4957336E-01,-5.9890747E-04
2.4958252E-01,-5.4550171E-04
2.4959168E-01,-5.6076050E-04
2.4960084E-01,-5.9127808E-04
2.4961000E-01,-5.9127808E-04
2.4961916E-01,-6.0653687E-04
2.4962832E-01,-6.2179565E-04
2.4963748E-01,-6.1416626E-04
2.4964664E-01,-6.2942505E-04
2.4965580E-01,-6.2179565E-04
2.4966496E-01,-5.9890747E-04
2.4967412E-01,-6.0653687E-04
2.4968328E-01,-6.2942505E-04
2.4969244E-01,-6.6757202E-04
2.4970160E-01,-6.9808960E-04
2.4971076E-01,-7.0571899E-04
2.4971992E-01,-7.2860718E-04
2.4972908E-01,-7.2097778E-04
2.4973824E-01,-7.2097778E-04
2.4974740E-01,-6.9046021E-04
2.4975656E-01,-7.2097778E-04
2.4976572E-01,-7.2860718E-04
2.4977488E-01,-7.5149536E-04
2.4978404E-01,-7.3623657E-04
2.4979320E-01,-7.5912476E-04
2.4980236E-01,-7.5149536E-04
2.4981152E-01,-7.6675415E-04
2.4982068E-01,-7.7438354E-04
2.4982984E-01,-7.7438354E-04
2.4983900E-01,-7.9727173E-04
2.4984816E-01,-8.2778931E-04
2.4985732E-01,-8.8119507E-04
2.4986648E-01,-8.7356567E-04
2.4987564E-01,-8.9645386E-04
2.4988480E-01,-8.8882446E-04
2.4989396E-01,-9.1934204E-04
2.4990312E-01,-9.5748901E-04
2.4991228E-01,-9.3460083E-04
2.4992144E-01,-9.4985962E-04
2.4993060E-01,-9.4985962E-04
2.4993976E-01,-9.8037720E-04
2.4994892E-01,-9.3460083E-04
2.4995808E-01,-9.8800659E-04
2.4996724E-01,-9.6511841E-04
2.4997640E-01,-1.0108948E-03
2.4998556E-01,-1.0490417E-03
2.4999472E-01,-9.8037720E-04
2.5000388E-01,-9.4985962E-04
2.5001304E-01,-9.8037720E-04
2.5002220E-01,-1.0337830E-03
2.5003136E-01,-1.0108948E-03
2.5004052E-01,-1.0719299E-03
2.5004968E-01,-1.0795593E-03
2.5005884E-01,-1.0643005E-03
2.5006800E-01,-1.0490417E-03
2.5007716E-01,-1.0795593E-03
2.5008632E-01,-1.0795593E-03
2.5009548E-01,-1.0566711E-03
2.5010464E-01,-1.0566711E-03
2.5011380E-01,-1.0795593E-03
2.5012296E-01,-1.0337830E-03
2.5013212E-01,-1.0795593E-03
2.5014128E-01,-1.0871887E-03
2.5015044E-01,-1.0795593E-03
2.5015960E-01,-1.0643005E-03
2.5016876E-01,-1.0566711E-03
2.5017792E-01,-1.0490417E-03
2.5018708E-01,-1.0566711E-03
2.5019624E-01,-1.0566711E-03
2.5020540E-01,-1.0337830E-03
2.5021456E-01,-1.0719299E-03
2.5022372E-01,-1.0719299E-03
2.5023288E-01,-1.1253357E-03
2.5024204E-01,-1.1482239E-03
2.5025120E-01,-1.1405945E-03
2.5026036E-01,-1.1558533E-03
2.5026952E-01,-1.1863708E-03
2.5027868E-01,-1.1177063E-03
2.5028784E-01,-1.0948181E-03
2.5029700E-01,-1.1329651E-03
2.5030616E-01,-1.1024475E-03
2.5031532E-01,-1.1024475E-03
2.5032448E-01,-1.1100769E-03
2.5033364E-01,-1.1634827E-03
2.5034280E-01,-1.1329651E-03
2.5035196E-01,-1.1177063E-03
2.5036112E-01,-1.1329651E-03
2.5037028E-01,-1.1482239E-03
2.5037944E-01,-1.1253357E-03
2.5038860E-01,-1.1024475E-03
2.5039776E-01,-1.1177063E-03
2.5040692E-01,-1.1711121E-03
2.5041608E-01,-1.1329651E-03
2.5042524E-01,-1.2092590E-03
2.5043440E-01,-1.1787415E-03
2.5044356E-01,-1.1940002E-03
2.5045272E-01,-1.1711121E-03
2.5046188E-01,-1.1787415E-03
2.5047104E-01,-1.1634827E-03
2.5048020E-01,-1.2321472E-03
2.5048936E-01,-1.2474060E-03
2.5049852E-01,-1.2321472E-03
2.5050768E-01,-1.1940002E-03
2.5051684E-01,-1.2016296E-03
2.5052600E-01,-1.2168884E-03
2.5053516E-01,-1.1940002E-03
2.5054432E-01,-1.2092590E-03
2.5055348E-01,-1.2092590E-03
2.5056264E-01,-1.2550354E-03
2.5057180E-01,-1.3008118E-03
2.5058096E-01,-1.2702942E-03
2.5059012E-01,-1.3008118E-03
2.5059928E-01,-1.3160706E-03
2.5060844E-01,-1.3389587E-03
2.5061760E-01,-1.3389587E-03
2.5062676E-01,-1.3084412E-03
2.5063592E-01,-1.3084412E-03
2.5064508E-01,-1.3008118E-03
2.5065424E-01,-1.3465881E-03
2.5066340E-01,-1.3771057E-03
2.5067256E-01,-1.3313293E-03
2.5068172E-01,-1.3465881E-03
2.5069088E-01,-1.3160706E-03
2.5070004E-01,-1.3389587E-03
2.5070920E-01,-1.3389587E-03
2.5071836E-01,-1.3999939E-03
2.5072752E-01,-1.4076233E-03
2.5073668E-01,-1.4305115E-03
2.5074584E-01,-1.4381409E-03
2.5075500E-01,-1.4381409E-03
2.5076416E-01,-1.3923645E-03
2.5077332E-01,-1.3771057E-03
2.5078248E-01,-1.4381409E-03
2.5079164E-01,-1.4610291E-03
2.5080080E-01,-1.3847351E-03
2.5080996E-01,-1.3771057E-03
2.5081912E-01,-1.4228821E-03
2.5082828E-01,-1.3923645E-03
2.5083744E-01,-1.3771057E-03
2.5084660E-01,-1.3923645E-03
2.5085576E-01,-1.4305115E-03
